,index_code,industry_name,industry_base_rank,industry_base_rps,industry_front_rank,industry_front_rps,industry_year_rank,industry_year_rps,industry_week_rank,industry_week_rps,industry_3_rank,industry_3_rps,industry_6_rank,industry_6_rps,industry_7_rank,industry_7_rps,code,cumulative_rank,new_quarter_eps,eps,rps,smr,eps_stability,decline_range,volume_ratio,period_date,ann_date
1408,852226.SI,IT服务,82.8,188.0,8.37,19.0,80.6,183.0,40.53,92.0,55.9,127.0,37.9,86.0,76.7,174.0,300541.SZ,63.0,13775.0,23.6,85.3,99.9,99.1,-25.9,0.64,2020-03-31,2020-04-24
1409,852226.SI,IT服务,82.8,188.0,8.37,19.0,80.6,183.0,40.53,92.0,55.9,127.0,37.9,86.0,76.7,174.0,300634.SZ,22.4,-19.51,38.9,38.7,32.7,26.9,-29.3,0.8,2019-12-31,2020-04-16
1410,852226.SI,IT服务,82.8,188.0,8.37,19.0,80.6,183.0,40.53,92.0,55.9,127.0,37.9,86.0,76.7,174.0,300674.SZ,81.9,424.0,50.9,87.6,94.4,74.8,-7.4,0.72,2020-03-31,2020-04-22
1411,852226.SI,IT服务,82.8,188.0,8.37,19.0,80.6,183.0,40.53,92.0,55.9,127.0,37.9,86.0,76.7,174.0,300682.SZ,93.5,340.72,92.6,85.3,95.7,99.9,-19.6,0.66,2019-12-31,2020-04-02
1412,852226.SI,IT服务,82.8,188.0,8.37,19.0,80.6,183.0,40.53,92.0,55.9,127.0,37.9,86.0,76.7,174.0,300738.SZ,78.4,358.33,59.3,85.0,79.9,61.5,-19.5,1.32,2020-03-31,2020-04-23
1413,852226.SI,IT服务,82.8,188.0,8.37,19.0,80.6,183.0,40.53,92.0,55.9,127.0,37.9,86.0,76.7,174.0,600410.SH,92.3,172.37,94.6,88.9,72.3,89.9,-15.8,0.94,2019-12-31,2020-04-22
1414,852226.SI,IT服务,82.8,188.0,8.37,19.0,80.6,183.0,40.53,92.0,55.9,127.0,37.9,86.0,76.7,174.0,600536.SH,54.8,-45.83,22.2,93.4,56.2,52.3,-20.1,0.84,2019-12-31,2020-04-21
1415,852226.SI,IT服务,82.8,188.0,8.37,19.0,80.6,183.0,40.53,92.0,55.9,127.0,37.9,86.0,76.7,174.0,600571.SH,27.3,133.33,23.0,51.2,58.7,60.3,-31.2,1.08,2019-12-31,2020-04-18
1416,852226.SI,IT服务,82.8,188.0,8.37,19.0,80.6,183.0,40.53,92.0,55.9,127.0,37.9,86.0,76.7,174.0,600728.SH,64.4,156.94,90.3,58.1,28.0,97.4,-27.1,0.89,2019-12-31,2020-04-10
1417,852226.SI,IT服务,82.8,188.0,8.37,19.0,80.6,183.0,40.53,92.0,55.9,127.0,37.9,86.0,76.7,174.0,600756.SH,19.5,-90.72,64.8,20.4,17.8,64.7,-41.3,0.83,2019-12-31,2020-04-18
1418,852226.SI,IT服务,82.8,188.0,8.37,19.0,80.6,183.0,40.53,92.0,55.9,127.0,37.9,86.0,76.7,174.0,600845.SH,86.7,45.78,83.3,89.7,53.5,24.0,-10.5,0.71,2020-03-31,2020-04-22
1419,852226.SI,IT服务,82.8,188.0,8.37,19.0,80.6,183.0,40.53,92.0,55.9,127.0,37.9,86.0,76.7,174.0,600850.SH,32.2,-19.51,38.8,63.5,20.8,4.7,-30.3,0.72,2020-03-31,2020-04-21
1420,852226.SI,IT服务,82.8,188.0,8.37,19.0,80.6,183.0,40.53,92.0,55.9,127.0,37.9,86.0,76.7,174.0,603138.SH,25.2,-33.33,36.9,54.5,18.7,11.4,-34.3,0.71,2020-03-31,2020-04-23
1421,852226.SI,IT服务,82.8,188.0,8.37,19.0,80.6,183.0,40.53,92.0,55.9,127.0,37.9,86.0,76.7,174.0,603508.SH,87.9,252.14,90.1,84.6,81.1,81.1,-35.9,0.67,2019-12-31,2020-04-09
1422,852226.SI,IT服务,82.8,188.0,8.37,19.0,80.6,183.0,40.53,92.0,55.9,127.0,37.9,86.0,76.7,174.0,603636.SH,82.2,14.29,81.6,72.7,79.8,82.0,-22.8,0.66,2019-12-31,2020-04-03
1423,852226.SI,IT服务,82.8,188.0,8.37,19.0,80.6,183.0,40.53,92.0,55.9,127.0,37.9,86.0,76.7,174.0,603881.SH,55.8,-23.53,36.0,93.6,17.2,8.3,-6.3,0.89,2019-12-31,2020-03-14
1424,852241.SI,平面媒体,80.6,183.0,55.95,127.0,30.8,70.0,59.91,136.0,45.4,103.0,59.0,134.0,33.0,75.0,000529.SZ,76.8,40.0,74.4,72.7,63.3,11.3,-18.2,1.75,2020-03-31,2020-04-18
1425,852241.SI,平面媒体,80.6,183.0,55.95,127.0,30.8,70.0,59.91,136.0,45.4,103.0,59.0,134.0,33.0,75.0,000793.SZ,11.5,102.1,1.4,32.8,70.4,91.0,-36.2,1.32,2019-12-31,2020-04-15
1426,852241.SI,平面媒体,80.6,183.0,55.95,127.0,30.8,70.0,59.91,136.0,45.4,103.0,59.0,134.0,33.0,75.0,002181.SZ,33.7,53.83,21.3,51.2,81.4,75.9,-29.3,3.23,2019-12-31,2020-03-09
1427,852241.SI,平面媒体,80.6,183.0,55.95,127.0,30.8,70.0,59.91,136.0,45.4,103.0,59.0,134.0,33.0,75.0,600551.SH,16.3,-26.69,19.2,24.0,82.1,10.4,-38.4,1.06,2019-12-31,2020-04-22
1428,852241.SI,平面媒体,80.6,183.0,55.95,127.0,30.8,70.0,59.91,136.0,45.4,103.0,59.0,134.0,33.0,75.0,600825.SH,15.3,-33.33,13.9,52.6,15.9,7.3,-25.0,0.96,2019-12-31,2020-04-17
1429,852241.SI,平面媒体,80.6,183.0,55.95,127.0,30.8,70.0,59.91,136.0,45.4,103.0,59.0,134.0,33.0,75.0,600880.SH,32.8,107.79,0.7,63.5,80.0,93.6,-14.7,0.97,2019-12-31,2020-04-10
1430,852241.SI,平面媒体,80.6,183.0,55.95,127.0,30.8,70.0,59.91,136.0,45.4,103.0,59.0,134.0,33.0,75.0,601801.SH,5.2,-49.09,18.1,17.5,28.6,49.1,-43.8,0.94,2019-12-31,2020-04-18
1431,852241.SI,平面媒体,80.6,183.0,55.95,127.0,30.8,70.0,59.91,136.0,45.4,103.0,59.0,134.0,33.0,75.0,601811.SH,51.5,21.05,59.8,51.2,60.9,13.8,-27.4,0.68,2019-12-31,2020-03-31
1432,852241.SI,平面媒体,80.6,183.0,55.95,127.0,30.8,70.0,59.91,136.0,45.4,103.0,59.0,134.0,33.0,75.0,603096.SH,44.7,-0.56,41.5,63.5,45.7,14.7,-21.0,1.92,2019-12-31,2020-04-22
1433,852242.SI,影视动漫,96.9,220.0,27.31,62.0,4.0,9.0,33.04,75.0,36.1,82.0,6.6,15.0,24.7,56.0,002292.SZ,17.5,107.5,1.6,58.1,81.6,90.1,-37.5,1.2,2019-12-31,2020-04-10
1434,852242.SI,影视动漫,96.9,220.0,27.31,62.0,4.0,9.0,33.04,75.0,36.1,82.0,6.6,15.0,24.7,56.0,002739.SZ,1.2,-324.88,7.5,24.0,2.9,58.2,-46.5,0.59,2019-12-31,2020-04-22
1435,852242.SI,影视动漫,96.9,220.0,27.31,62.0,4.0,9.0,33.04,75.0,36.1,82.0,6.6,15.0,24.7,56.0,002905.SZ,0.7,-32.2,12.9,17.5,22.6,39.0,-68.8,0.95,2019-12-31,2020-04-10
1436,852242.SI,影视动漫,96.9,220.0,27.31,62.0,4.0,9.0,33.04,75.0,36.1,82.0,6.6,15.0,24.7,56.0,300251.SZ,68.9,-31.91,55.1,80.3,96.8,82.5,-29.6,0.74,2019-12-31,2020-04-17
1437,852242.SI,影视动漫,96.9,220.0,27.31,62.0,4.0,9.0,33.04,75.0,36.1,82.0,6.6,15.0,24.7,56.0,300528.SZ,9.1,101.4,6.3,25.8,93.8,71.7,-46.6,0.58,2019-12-31,2020-04-08
1438,852242.SI,影视动漫,96.9,220.0,27.31,62.0,4.0,9.0,33.04,75.0,36.1,82.0,6.6,15.0,24.7,56.0,600088.SH,24.6,-21.53,83.0,20.4,27.7,90.2,-45.1,1.28,2019-12-31,2020-04-17
1439,852242.SI,影视动漫,96.9,220.0,27.31,62.0,4.0,9.0,33.04,75.0,36.1,82.0,6.6,15.0,24.7,56.0,603103.SH,4.0,-3.92,23.3,10.4,48.7,12.2,-47.5,1.02,2019-12-31,2020-03-13
1440,852243.SI,营销服务,97.8,222.0,13.66,31.0,22.9,52.0,66.52,151.0,67.0,152.0,38.3,87.0,70.5,160.0,000038.SZ,33.3,345.05,4.8,54.5,92.2,89.3,-40.2,3.26,2020-03-31,2020-04-23
1441,852243.SI,营销服务,97.8,222.0,13.66,31.0,22.9,52.0,66.52,151.0,67.0,152.0,38.3,87.0,70.5,160.0,002878.SZ,77.0,21.92,59.9,77.4,73.3,2.9,-33.2,0.84,2019-12-31,2020-04-15
1442,852243.SI,营销服务,97.8,222.0,13.66,31.0,22.9,52.0,66.52,151.0,67.0,152.0,38.3,87.0,70.5,160.0,300242.SZ,43.1,100.68,5.0,70.9,71.0,76.4,-19.8,1.24,2019-12-31,2020-04-08
1443,852243.SI,营销服务,97.8,222.0,13.66,31.0,22.9,52.0,66.52,151.0,67.0,152.0,38.3,87.0,70.5,160.0,300612.SZ,10.5,-46.15,11.5,22.1,48.8,67.3,-49.2,1.79,2019-12-31,2020-04-17
1444,852243.SI,营销服务,97.8,222.0,13.66,31.0,22.9,52.0,66.52,151.0,67.0,152.0,38.3,87.0,70.5,160.0,600386.SH,28.2,-15.38,21.9,51.2,32.2,12.0,-27.2,0.53,2019-12-31,2020-04-10
1445,852244.SI,其他文化传媒,59.9,136.0,78.41,178.0,69.2,157.0,81.06,184.0,65.2,148.0,67.0,152.0,58.1,132.0,002607.SZ,96.1,31.82,83.4,97.6,90.0,64.3,-2.1,0.72,2019-12-31,2020-03-10
1446,852244.SI,其他文化传媒,59.9,136.0,78.41,178.0,69.2,157.0,81.06,184.0,65.2,148.0,67.0,152.0,58.1,132.0,002858.SZ,8.9,35.0,18.4,36.5,20.9,50.7,-45.6,0.62,2020-03-31,2020-04-17
1447,852244.SI,其他文化传媒,59.9,136.0,78.41,178.0,69.2,157.0,81.06,184.0,65.2,148.0,67.0,152.0,58.1,132.0,600455.SH,75.2,452.07,96.4,48.2,100.0,93.7,-53.3,1.11,2019-12-31,2020-04-11
1448,852311.SI,综合,58.1,132.0,61.23,139.0,68.7,156.0,54.19,123.0,64.3,146.0,53.3,121.0,77.5,176.0,000409.SZ,3.4,-1566.67,2.0,18.9,8.3,97.7,-41.1,0.66,2019-12-31,2020-03-28
1449,852311.SI,综合,58.1,132.0,61.23,139.0,68.7,156.0,54.19,123.0,64.3,146.0,53.3,121.0,77.5,176.0,000652.SZ,61.6,2.0,39.3,97.9,25.2,84.9,-39.4,0.76,2019-12-31,2020-04-10
1450,852311.SI,综合,58.1,132.0,61.23,139.0,68.7,156.0,54.19,123.0,64.3,146.0,53.3,121.0,77.5,176.0,300012.SZ,87.8,-71.17,84.7,97.1,9.2,77.8,-7.1,1.36,2020-03-31,2020-04-21
1451,852311.SI,综合,58.1,132.0,61.23,139.0,68.7,156.0,54.19,123.0,64.3,146.0,53.3,121.0,77.5,176.0,600051.SH,88.3,28.75,86.6,58.1,98.3,73.4,-17.5,1.51,2019-12-31,2020-03-17
1452,852311.SI,综合,58.1,132.0,61.23,139.0,68.7,156.0,54.19,123.0,64.3,146.0,53.3,121.0,77.5,176.0,600234.SH,68.4,200.0,18.7,76.8,98.4,91.1,-4.6,2.07,2019-12-31,2020-03-31
1453,852311.SI,综合,58.1,132.0,61.23,139.0,68.7,156.0,54.19,123.0,64.3,146.0,53.3,121.0,77.5,176.0,600382.SH,30.3,-4.69,58.4,12.5,63.4,45.6,-45.3,0.66,2019-12-31,2020-04-18
1454,852311.SI,综合,58.1,132.0,61.23,139.0,68.7,156.0,54.19,123.0,64.3,146.0,53.3,121.0,77.5,176.0,600603.SH,66.1,50.0,39.2,66.5,86.3,29.2,-21.1,0.66,2019-12-31,2020-03-11
1455,852311.SI,综合,58.1,132.0,61.23,139.0,68.7,156.0,54.19,123.0,64.3,146.0,53.3,121.0,77.5,176.0,600620.SH,17.0,0.0,36.8,10.4,64.8,42.1,-49.8,0.8,2019-12-31,2020-04-01
1456,852311.SI,综合,58.1,132.0,61.23,139.0,68.7,156.0,54.19,123.0,64.3,146.0,53.3,121.0,77.5,176.0,600770.SH,32.4,3.62,37.1,25.8,83.8,79.6,-41.5,1.48,2019-12-31,2020-04-22
1457,852311.SI,综合,58.1,132.0,61.23,139.0,68.7,156.0,54.19,123.0,64.3,146.0,53.3,121.0,77.5,176.0,600805.SH,4.6,44.44,9.3,24.0,2.9,85.7,-43.9,1.36,2019-12-31,2020-03-28
1458,852311.SI,综合,58.1,132.0,61.23,139.0,68.7,156.0,54.19,123.0,64.3,146.0,53.3,121.0,77.5,176.0,600817.SH,75.5,-62.9,85.8,68.9,14.3,88.8,-13.8,0.92,2019-12-31,2020-03-10
1459,852311.SI,综合,58.1,132.0,61.23,139.0,68.7,156.0,54.19,123.0,64.3,146.0,53.3,121.0,77.5,176.0,600818.SH,4.9,-1100.0,2.7,25.8,13.2,84.6,-41.0,1.0,2019-12-31,2020-04-18
1460,852311.SI,综合,58.1,132.0,61.23,139.0,68.7,156.0,54.19,123.0,64.3,146.0,53.3,121.0,77.5,176.0,603060.SH,35.6,-258.05,48.6,51.2,4.0,55.0,-26.4,2.17,2020-03-31,2020-04-23
1461,857221.SI,装修装饰,56.4,128.0,65.64,149.0,53.7,122.0,87.22,198.0,75.3,171.0,81.9,186.0,41.4,94.0,002375.SZ,85.5,14.29,47.7,90.0,52.1,12.5,-5.2,1.18,2019-12-31,2020-04-17
1462,857221.SI,装修装饰,56.4,128.0,65.64,149.0,53.7,122.0,87.22,198.0,75.3,171.0,81.9,186.0,41.4,94.0,300592.SZ,37.7,-21.01,11.1,70.0,17.8,65.0,-27.9,1.26,2020-03-31,2020-04-17
1463,857221.SI,装修装饰,56.4,128.0,65.64,149.0,53.7,122.0,87.22,198.0,75.3,171.0,81.9,186.0,41.4,94.0,300621.SZ,53.0,5.0,26.2,74.4,28.3,49.0,-27.2,0.72,2019-12-31,2020-04-03
1464,857221.SI,装修装饰,56.4,128.0,65.64,149.0,53.7,122.0,87.22,198.0,75.3,171.0,81.9,186.0,41.4,94.0,601886.SH,34.7,-41.51,44.3,29.1,30.8,15.4,-35.7,1.26,2019-12-31,2020-03-31
1465,857221.SI,装修装饰,56.4,128.0,65.64,149.0,53.7,122.0,87.22,198.0,75.3,171.0,81.9,186.0,41.4,94.0,603466.SH,76.7,26.39,67.9,52.6,68.1,27.8,-27.3,0.83,2019-12-31,2020-04-16
1466,857231.SI,城轨建设,63.4,144.0,23.35,53.0,63.4,144.0,31.72,72.0,51.5,117.0,40.1,91.0,59.9,136.0,600820.SH,35.7,7.94,45.2,40.7,43.3,0.3,-28.5,0.56,2019-12-31,2020-04-17
1467,857232.SI,路桥施工,65.6,149.0,30.84,70.0,81.5,185.0,44.93,102.0,67.4,153.0,82.4,187.0,65.6,149.0,000498.SZ,68.0,-7.66,52.2,59.6,49.6,85.8,-19.8,0.93,2019-12-31,2020-04-21
1468,857232.SI,路桥施工,65.6,149.0,30.84,70.0,81.5,185.0,44.93,102.0,67.4,153.0,82.4,187.0,65.6,149.0,002628.SZ,47.5,100.0,56.2,17.5,84.7,45.2,-44.8,0.71,2019-12-31,2020-04-17
1469,857232.SI,路桥施工,65.6,149.0,30.84,70.0,81.5,185.0,44.93,102.0,67.4,153.0,82.4,187.0,65.6,149.0,002883.SZ,58.3,15.15,41.8,46.5,71.6,18.6,-28.3,1.02,2019-12-31,2020-04-18
1470,857232.SI,路桥施工,65.6,149.0,30.84,70.0,81.5,185.0,44.93,102.0,67.4,153.0,82.4,187.0,65.6,149.0,300284.SZ,77.5,16.08,64.2,58.1,66.4,2.0,-24.3,0.7,2019-12-31,2020-04-21
1471,857232.SI,路桥施工,65.6,149.0,30.84,70.0,81.5,185.0,44.93,102.0,67.4,153.0,82.4,187.0,65.6,149.0,300732.SZ,36.2,-14.55,60.7,6.5,67.6,54.9,-53.5,1.28,2019-12-31,2020-04-21
1472,857232.SI,路桥施工,65.6,149.0,30.84,70.0,81.5,185.0,44.93,102.0,67.4,153.0,82.4,187.0,65.6,149.0,600284.SH,58.9,-9.85,39.5,54.5,61.0,3.8,-26.0,1.53,2019-12-31,2020-03-31
1473,857232.SI,路桥施工,65.6,149.0,30.84,70.0,81.5,185.0,44.93,102.0,67.4,153.0,82.4,187.0,65.6,149.0,600512.SH,98.9,1400.0,99.1,88.9,68.6,95.5,-13.8,0.8,2019-12-31,2020-04-20
1474,857232.SI,路桥施工,65.6,149.0,30.84,70.0,81.5,185.0,44.93,102.0,67.4,153.0,82.4,187.0,65.6,149.0,600853.SH,86.2,47.65,94.3,54.5,66.9,78.9,-35.7,0.97,2019-12-31,2020-04-20
1475,857232.SI,路桥施工,65.6,149.0,30.84,70.0,81.5,185.0,44.93,102.0,67.4,153.0,82.4,187.0,65.6,149.0,601800.SH,21.8,0.87,42.6,12.5,34.2,5.1,-44.7,0.55,2019-12-31,2020-04-01
1476,857232.SI,路桥施工,65.6,149.0,30.84,70.0,81.5,185.0,44.93,102.0,67.4,153.0,82.4,187.0,65.6,149.0,603018.SH,70.7,34.88,75.9,36.5,69.4,10.3,-31.1,0.61,2019-12-31,2020-03-26
1477,857232.SI,路桥施工,65.6,149.0,30.84,70.0,81.5,185.0,44.93,102.0,67.4,153.0,82.4,187.0,65.6,149.0,603357.SH,24.5,-26.04,49.3,7.6,44.5,26.2,-51.1,1.31,2019-12-31,2020-04-23
1478,857232.SI,路桥施工,65.6,149.0,30.84,70.0,81.5,185.0,44.93,102.0,67.4,153.0,82.4,187.0,65.6,149.0,603860.SH,61.7,15.28,24.3,66.5,66.1,25.9,-17.2,1.71,2019-12-31,2020-03-31
1479,857233.SI,水利工程,68.3,155.0,11.45,26.0,57.3,130.0,7.93,18.0,48.5,110.0,70.5,160.0,66.1,150.0,000779.SZ,95.2,31.3,95.8,71.8,99.1,71.4,-14.6,1.08,2019-12-31,2020-03-31
1480,857233.SI,水利工程,68.3,155.0,11.45,26.0,57.3,130.0,7.93,18.0,48.5,110.0,70.5,160.0,66.1,150.0,002060.SZ,57.5,16.53,60.9,54.5,41.8,27.6,-20.3,0.95,2019-12-31,2020-04-14
1481,857233.SI,水利工程,68.3,155.0,11.45,26.0,57.3,130.0,7.93,18.0,48.5,110.0,70.5,160.0,66.1,150.0,600068.SH,56.0,16.57,54.4,61.0,32.9,5.6,-15.8,0.5,2019-12-31,2020-04-01
1482,857233.SI,水利工程,68.3,155.0,11.45,26.0,57.3,130.0,7.93,18.0,48.5,110.0,70.5,160.0,66.1,150.0,600502.SH,28.7,-23.91,27.0,48.2,35.0,27.0,-27.5,1.28,2019-12-31,2020-04-23
1483,857234.SI,铁路建设,74.9,170.0,21.15,48.0,49.3,112.0,15.42,35.0,43.6,99.0,54.2,123.0,52.9,120.0,601186.SH,58.0,11.11,48.7,54.5,41.3,0.8,-21.6,0.56,2019-12-31,2020-03-31
1484,857234.SI,铁路建设,74.9,170.0,21.15,48.0,49.3,112.0,15.42,35.0,43.6,99.0,54.2,123.0,52.9,120.0,601390.SH,63.2,32.31,64.3,46.5,44.4,15.8,-24.6,0.45,2019-12-31,2020-03-31
1485,857241.SI,钢结构,73.1,166.0,89.87,204.0,98.2,223.0,88.55,201.0,82.8,188.0,93.4,212.0,97.4,221.0,002135.SZ,97.1,25.0,86.1,95.1,35.8,29.1,0.0,2.32,2020-03-31,2020-04-23
1486,857241.SI,钢结构,73.1,166.0,89.87,204.0,98.2,223.0,88.55,201.0,82.8,188.0,93.4,212.0,97.4,221.0,002541.SZ,99.2,35.44,82.2,97.7,75.6,28.9,-2.8,0.47,2019-12-31,2020-04-16
1487,857241.SI,钢结构,73.1,166.0,89.87,204.0,98.2,223.0,88.55,201.0,82.8,188.0,93.4,212.0,97.4,221.0,002593.SZ,48.8,0.0,36.0,59.6,36.0,38.8,-38.3,2.03,2019-12-31,2020-04-07
1488,857241.SI,钢结构,73.1,166.0,89.87,204.0,98.2,223.0,88.55,201.0,82.8,188.0,93.4,212.0,97.4,221.0,600477.SH,51.7,-17.74,44.1,54.5,24.3,58.9,-22.7,0.86,2019-12-31,2020-03-10
1489,857241.SI,钢结构,73.1,166.0,89.87,204.0,98.2,223.0,88.55,201.0,82.8,188.0,93.4,212.0,97.4,221.0,600496.SH,97.5,100.0,88.4,77.4,84.4,59.8,-14.3,0.79,2019-12-31,2020-04-18
1490,857242.SI,化学工程,48.5,110.0,72.25,164.0,43.6,99.0,53.3,121.0,48.9,111.0,33.9,77.0,47.1,107.0,002140.SZ,62.2,17.86,84.7,46.5,47.7,62.9,-47.6,1.26,2019-12-31,2020-03-31
1491,857242.SI,化学工程,48.5,110.0,72.25,164.0,43.6,99.0,53.3,121.0,48.9,111.0,33.9,77.0,47.1,107.0,600248.SH,59.5,-9.24,52.6,59.6,63.1,21.9,-31.9,9.3,2019-12-31,2020-04-21
1492,857242.SI,化学工程,48.5,110.0,72.25,164.0,43.6,99.0,53.3,121.0,48.9,111.0,33.9,77.0,47.1,107.0,603637.SH,31.0,0.0,25.6,54.5,36.8,57.8,-32.9,1.83,2020-03-31,2020-04-10
1493,857242.SI,化学工程,48.5,110.0,72.25,164.0,43.6,99.0,53.3,121.0,48.9,111.0,33.9,77.0,47.1,107.0,603698.SH,9.8,-30.95,33.0,10.4,25.2,75.7,-48.3,0.6,2019-12-31,2020-04-22
1494,857243.SI,国际工程承包,19.4,44.0,33.48,76.0,12.3,28.0,42.73,97.0,15.9,36.0,22.9,52.0,15.9,36.0,000065.SZ,14.1,42.0,51.4,10.4,46.1,26.5,-48.6,0.72,2020-03-31,2020-04-20
1495,857243.SI,国际工程承包,19.4,44.0,33.48,76.0,12.3,28.0,42.73,97.0,15.9,36.0,22.9,52.0,15.9,36.0,000928.SZ,11.4,24.02,31.9,16.1,55.7,22.1,-44.0,1.64,2019-12-31,2020-04-21
1496,857243.SI,国际工程承包,19.4,44.0,33.48,76.0,12.3,28.0,42.73,97.0,15.9,36.0,22.9,52.0,15.9,36.0,002051.SZ,1.9,-90.0,23.4,6.0,9.9,30.5,-53.9,0.96,2020-03-31,2020-04-22
1497,857243.SI,国际工程承包,19.4,44.0,33.48,76.0,12.3,28.0,42.73,97.0,15.9,36.0,22.9,52.0,15.9,36.0,600970.SH,43.3,17.95,81.5,30.9,44.1,25.8,-34.5,0.79,2019-12-31,2020-03-24
1498,857244.SI,其他专业工程,42.3,96.0,41.85,95.0,52.4,119.0,43.61,99.0,37.9,86.0,58.6,133.0,36.6,83.0,000055.SZ,20.5,33.33,66.4,10.4,38.3,71.9,-48.7,1.07,2020-03-31,2020-04-18
1499,857244.SI,其他专业工程,42.3,96.0,41.85,95.0,52.4,119.0,43.61,99.0,37.9,86.0,58.6,133.0,36.6,83.0,002542.SZ,19.5,16.67,31.9,32.8,43.8,3.3,-35.1,2.7,2019-12-31,2020-04-23
1500,857244.SI,其他专业工程,42.3,96.0,41.85,95.0,52.4,119.0,43.61,99.0,37.9,86.0,58.6,133.0,36.6,83.0,601068.SH,1.3,-500.0,8.9,11.5,4.5,67.3,-56.7,0.74,2020-03-31,2020-04-22
1501,857244.SI,其他专业工程,42.3,96.0,41.85,95.0,52.4,119.0,43.61,99.0,37.9,86.0,58.6,133.0,36.6,83.0,601618.SH,17.5,3.85,35.0,30.9,30.4,1.3,-32.5,0.55,2019-12-31,2020-04-01
1502,857244.SI,其他专业工程,42.3,96.0,41.85,95.0,52.4,119.0,43.61,99.0,37.9,86.0,58.6,133.0,36.6,83.0,603929.SH,12.9,-38.16,17.7,32.8,37.1,44.3,-36.0,0.85,2019-12-31,2020-03-27
1503,857251.SI,园林工程,70.0,159.0,68.28,155.0,48.5,110.0,45.81,104.0,18.5,42.0,29.1,66.0,28.2,64.0,002200.SZ,17.3,114.05,2.7,63.5,42.6,89.1,-25.8,2.35,2019-12-31,2020-04-09
1504,857251.SI,园林工程,70.0,159.0,68.28,155.0,48.5,110.0,45.81,104.0,18.5,42.0,29.1,66.0,28.2,64.0,002374.SZ,13.6,104.44,3.6,34.5,85.5,85.9,-35.8,1.6,2019-12-31,2020-04-15
1505,857251.SI,园林工程,70.0,159.0,68.28,155.0,48.5,110.0,45.81,104.0,18.5,42.0,29.1,66.0,28.2,64.0,300237.SZ,0.6,-166.67,14.2,6.5,4.3,53.8,-54.9,1.38,2020-03-31,2020-04-20
1506,857251.SI,园林工程,70.0,159.0,68.28,155.0,48.5,110.0,45.81,104.0,18.5,42.0,29.1,66.0,28.2,64.0,300536.SZ,1.5,0.0,25.9,1.9,33.3,15.6,-72.4,0.89,2019-12-31,2020-04-10
1507,857251.SI,园林工程,70.0,159.0,68.28,155.0,48.5,110.0,45.81,104.0,18.5,42.0,29.1,66.0,28.2,64.0,603359.SH,65.6,10.78,55.3,71.8,73.9,50.1,-13.7,0.8,2019-12-31,2020-04-22
1508,857251.SI,园林工程,70.0,159.0,68.28,155.0,48.5,110.0,45.81,104.0,18.5,42.0,29.1,66.0,28.2,64.0,603388.SH,13.3,0.0,65.8,11.5,18.7,37.9,-48.6,0.89,2019-12-31,2020-04-21
1509,857251.SI,园林工程,70.0,159.0,68.28,155.0,48.5,110.0,45.81,104.0,18.5,42.0,29.1,66.0,28.2,64.0,603955.SH,46.5,4.47,32.4,72.7,53.4,35.3,-9.3,1.18,2019-12-31,2020-04-15
1510,857321.SI,电网自动化,85.5,194.0,17.18,39.0,73.6,167.0,35.24,80.0,85.0,193.0,66.5,151.0,69.6,158.0,000400.SZ,83.0,113.54,40.2,89.7,85.8,47.0,-11.6,0.49,2019-12-31,2020-04-10
1511,857321.SI,电网自动化,85.5,194.0,17.18,39.0,73.6,167.0,35.24,80.0,85.0,193.0,66.5,151.0,69.6,158.0,000682.SZ,79.9,28.57,81.2,56.4,71.6,54.4,-25.6,1.21,2019-12-31,2020-04-15
1512,857321.SI,电网自动化,85.5,194.0,17.18,39.0,73.6,167.0,35.24,80.0,85.0,193.0,66.5,151.0,69.6,158.0,002090.SZ,13.0,5.14,32.7,3.2,67.3,37.2,-62.5,1.82,2019-12-31,2020-04-23
1513,857321.SI,电网自动化,85.5,194.0,17.18,39.0,73.6,167.0,35.24,80.0,85.0,193.0,66.5,151.0,69.6,158.0,600268.SH,91.1,0.0,58.1,95.8,79.1,68.6,-7.5,1.52,2019-12-31,2020-03-27
1514,857321.SI,电网自动化,85.5,194.0,17.18,39.0,73.6,167.0,35.24,80.0,85.0,193.0,66.5,151.0,69.6,158.0,601126.SH,58.1,-11.11,20.1,81.0,40.3,55.9,-0.8,0.99,2019-12-31,2020-03-27
1515,857321.SI,电网自动化,85.5,194.0,17.18,39.0,73.6,167.0,35.24,80.0,85.0,193.0,66.5,151.0,69.6,158.0,603050.SH,55.6,3.7,34.4,66.5,54.5,55.3,-22.3,0.82,2019-12-31,2020-04-16
1516,857322.SI,工控自动化,21.6,49.0,47.58,108.0,74.0,168.0,46.26,105.0,78.4,178.0,79.7,181.0,81.9,186.0,300208.SZ,32.5,200.0,8.7,32.8,97.7,61.2,-39.8,0.7,2020-03-31,2020-04-16
1517,857322.SI,工控自动化,21.6,49.0,47.58,108.0,74.0,168.0,46.26,105.0,78.4,178.0,79.7,181.0,81.9,186.0,603025.SH,26.2,-42.86,45.7,22.1,21.2,40.9,-41.0,1.01,2020-03-31,2020-04-24
1518,857322.SI,工控自动化,21.6,49.0,47.58,108.0,74.0,168.0,46.26,105.0,78.4,178.0,79.7,181.0,81.9,186.0,603416.SH,86.9,54.55,43.3,90.4,76.7,13.7,-8.9,1.69,2020-03-31,2020-04-22
